production_order_id,product_id,machine_id,plant_location,shift,planned_quantity,actual_quantity,start_date,end_date,status,operator_id,production_cost
PO0004182,PROD00468,MCH048,Plant C - Manaus,Night,3353,2381,2023-12-19,2024-04-29,Completed,EMP010,38921.4
PO0004183,PROD00041,MCH042,Plant C - Manaus,Night,1983,1166,2023-12-08,2024-12-29,Completed,EMP035,30596.55
PO0004184,PROD00857,MCH039,Plant D - Recife,Night,3258,80,2021-04-25,2024-09-30,Completed,EMP012,32248.94
PO0004185,PROD00110,MCH042,Plant D - Recife,Morning,4601,519,2024-08-18,2024-09-06,In Progress,EMP036,23371.96
PO0004186,PROD00731,MCH026,Plant B - Curitiba,Afternoon,3056,3521,2023-09-20,2024-01-25,Completed,EMP024,14593.13
PO0004187,PROD00049,MCH040,Plant D - Recife,Afternoon,3004,2190,2022-09-14,2024-03-23,Completed,EMP007,825.97
PO0004188,PROD00869,MCH026,Plant D - Recife,Morning,3449,1580,2021-06-29,2024-12-23,Completed,EMP046,29097.66
PO0004189,PROD00820,MCH008,Plant B - Curitiba,Morning,3346,3144,2023-09-27,2024-08-22,Cancelled,EMP014,14579.76
PO0004190,PROD00230,MCH019,Plant D - Recife,Morning,3784,126,2022-12-05,2024-06-12,Completed,EMP038,12543.28
PO0004191,PROD00379,MCH008,Plant D - Recife,Afternoon,4584,2596,2022-03-01,2024-02-17,In Progress,EMP006,18135.98
PO0004192,PROD00312,MCH022,Plant D - Recife,Afternoon,1252,4234,2022-08-19,2022-09-28,Completed,EMP013,4625.51
PO0004193,PROD00171,MCH032,Plant A - Sao Paulo,Night,4180,1444,2024-09-27,2024-10-20,Completed,EMP010,2902.54
PO0004194,PROD00533,MCH010,Plant C - Manaus,Night,1386,4147,2024-09-21,2024-10-05,Completed,EMP014,10558.21
PO0004195,PROD00119,MCH032,Plant C - Manaus,Night,1838,1002,2024-02-05,2024-09-06,Completed,EMP007,1339.08
PO0004196,PROD00121,MCH001,Plant D - Recife,Night,1545,4209,2021-05-29,2023-03-04,Completed,EMP033,13455.02
PO0004197,PROD00336,MCH029,Plant C - Manaus,Morning,3190,3671,2023-01-26,2024-12-14,Completed,EMP004,10002.53
PO0004198,PROD00843,MCH030,Plant D - Recife,Afternoon,3740,1737,2021-10-30,2024-12-26,Completed,EMP007,14065.64
PO0004199,PROD00070,MCH032,Plant C - Manaus,Afternoon,3834,1919,2022-03-12,2024-03-12,Completed,EMP023,22641.51
PO0004200,PROD00299,MCH017,Plant C - Manaus,Night,1292,868,2024-05-22,2024-09-24,Completed,EMP036,20771.1
PO0004201,PROD00267,MCH009,Plant B - Curitiba,Morning,3366,2113,2024-02-03,2024-02-25,Completed,EMP025,9038.73
PO0004202,PROD00848,MCH001,Plant C - Manaus,Night,4009,3676,2021-05-15,2024-10-26,Completed,EMP019,24882.27
PO0004203,PROD00346,MCH042,Plant D - Recife,Morning,1232,1172,2024-05-17,2024-09-09,Completed,EMP015,42487.47
PO0004204,PROD00194,MCH030,Plant C - Manaus,Morning,4215,2453,2023-11-05,2024-03-09,In Progress,EMP029,36802.13
PO0004205,PROD00203,MCH010,Plant A - Sao Paulo,Morning,1266,3916,2021-12-07,2024-03-07,Completed,EMP042,36955.17
PO0004206,PROD00032,MCH048,Plant D - Recife,Night,600,4642,2022-01-29,2022-11-03,Completed,EMP016,42139.32
PO0004207,PROD00671,MCH005,Plant A - Sao Paulo,Morning,4281,689,2021-04-15,2024-05-06,In Progress,EMP018,14526.04
PO0004208,PROD00649,MCH003,Plant D - Recife,Afternoon,1525,2489,2021-03-20,2022-03-14,Completed,EMP049,33060.22
PO0004209,PROD00580,MCH029,Plant B - Curitiba,Afternoon,2778,782,2023-08-13,2024-02-09,Completed,EMP034,36696.59
PO0004210,PROD00288,MCH029,Plant B - Curitiba,Morning,401,3049,2022-12-21,2023-03-10,Completed,EMP013,45071.14
PO0004211,PROD00068,MCH045,Plant C - Manaus,Night,117,4275,2022-11-22,2023-09-17,Completed,EMP007,42696.42
PO0004212,PROD00169,MCH012,Plant C - Manaus,Afternoon,3500,872,2023-06-28,2023-09-20,Completed,EMP008,17902.89
PO0004213,PROD00550,MCH024,Plant B - Curitiba,Morning,1370,4235,2024-01-26,2024-02-06,Completed,EMP014,35622.64
PO0004214,PROD00988,MCH028,Plant C - Manaus,Afternoon,3933,811,2024-09-04,2024-10-14,Completed,EMP011,43982.54
PO0004215,PROD00703,MCH018,Plant D - Recife,Night,2701,1260,2022-05-14,2023-10-23,Completed,EMP039,35607.75
PO0004216,PROD00626,MCH014,Plant D - Recife,Morning,2960,1042,2022-04-16,2022-12-03,Completed,EMP029,24427.56
PO0004217,PROD00978,MCH041,Plant B - Curitiba,Morning,4721,4458,2023-01-15,2024-03-24,In Progress,EMP041,7632.24
PO0004218,PROD00320,MCH021,Plant C - Manaus,Night,1392,4022,2023-12-09,2024-05-26,Completed,EMP032,24875.41
PO0004219,PROD00245,MCH034,Plant D - Recife,Afternoon,454,4800,2023-07-18,2024-10-04,Completed,EMP026,21379.01
PO0004220,PROD00489,MCH008,Plant D - Recife,Night,3303,351,2021-11-23,2023-09-07,Completed,EMP045,27583.6
PO0004221,PROD00549,MCH017,Plant A - Sao Paulo,Morning,481,1416,2024-02-26,2024-07-26,Completed,EMP024,961.14
PO0004222,PROD00784,MCH040,Plant B - Curitiba,Morning,1037,4007,2023-12-12,2024-06-17,In Progress,EMP009,13902.91
PO0004223,PROD00616,MCH029,Plant C - Manaus,Morning,4793,2394,2024-06-07,2024-10-29,Completed,EMP030,47753.55
PO0004224,PROD00989,MCH022,Plant B - Curitiba,Morning,2825,3882,2022-09-21,2023-09-10,Completed,EMP003,19592.3
PO0004225,PROD00400,MCH029,Plant C - Manaus,Night,4421,1946,2021-10-05,2023-11-06,Completed,EMP005,32132.54
PO0004226,PROD00495,MCH045,Plant D - Recife,Morning,3122,560,2023-09-11,2024-03-26,Completed,EMP026,49841.72
PO0004227,PROD00908,MCH007,Plant A - Sao Paulo,Morning,2974,4064,2022-06-06,2024-02-22,In Progress,EMP029,39288.07
PO0004228,PROD00953,MCH031,Plant D - Recife,Morning,4140,1111,2021-07-28,2023-09-02,In Progress,EMP016,28599.42
PO0004229,PROD00846,MCH029,Plant A - Sao Paulo,Morning,2328,3497,2021-10-15,2023-08-17,Completed,EMP021,1017.41
PO0004230,PROD00603,MCH031,Plant C - Manaus,Afternoon,4585,2544,2021-11-17,2023-01-11,In Progress,EMP048,23627.47
PO0004231,PROD00592,MCH041,Plant D - Recife,Night,1871,4852,2024-04-17,2024-12-10,Completed,EMP050,35553.11
PO0004232,PROD00010,MCH021,Plant B - Curitiba,Night,2430,2746,2022-11-16,2024-05-09,Completed,EMP040,16536.5
PO0004233,PROD00495,MCH028,Plant A - Sao Paulo,Morning,1246,4366,2021-03-18,2023-05-20,Completed,EMP024,17384.23
PO0004234,PROD00953,MCH046,Plant C - Manaus,Afternoon,4664,3302,2024-06-14,2024-09-13,In Progress,EMP013,34197.19
PO0004235,PROD00450,MCH043,Plant A - Sao Paulo,Night,4475,476,2021-11-09,2022-12-21,Completed,EMP049,35424.67
PO0004236,PROD00428,MCH013,Plant D - Recife,Morning,3169,1554,2023-09-11,2024-07-28,In Progress,EMP032,7869.61
PO0004237,PROD00114,MCH038,Plant C - Manaus,Morning,1253,596,2024-09-02,2024-12-13,Completed,EMP001,49764.53
PO0004238,PROD00517,MCH019,Plant B - Curitiba,Morning,1778,3481,2021-06-06,2023-10-01,Completed,EMP007,47549.38
PO0004239,PROD00035,MCH007,Plant D - Recife,Morning,1205,3872,2022-09-05,2023-07-24,In Progress,EMP010,14460.89
PO0004240,PROD00042,MCH022,Plant B - Curitiba,Morning,1914,2843,2024-10-24,2024-12-31,Cancelled,EMP050,24274.93
PO0004241,PROD00143,MCH048,Plant B - Curitiba,Night,1455,1617,2022-04-11,2024-12-05,Completed,EMP044,28824.16
PO0004242,PROD00971,MCH005,Plant B - Curitiba,Morning,1298,2818,2024-03-10,2024-07-13,Completed,EMP026,45139.54
PO0004243,PROD00465,MCH020,Plant A - Sao Paulo,Morning,1707,2245,2021-10-10,2024-04-26,Completed,EMP041,37524.69
PO0004244,PROD00621,MCH049,Plant A - Sao Paulo,Night,3957,3374,2023-01-05,2024-01-07,Completed,EMP013,26797.46
PO0004245,PROD00531,MCH005,Plant D - Recife,Morning,4532,4655,2024-06-20,2024-07-07,Completed,EMP002,21885.02
PO0004246,PROD00358,MCH030,Plant D - Recife,Morning,1142,3480,2023-01-19,2023-12-27,In Progress,EMP040,37997.7
PO0004247,PROD00424,MCH027,Plant A - Sao Paulo,Night,3645,975,2022-02-03,2022-10-13,Completed,EMP029,33354.82
PO0004248,PROD00570,MCH006,Plant A - Sao Paulo,Night,4259,643,2022-05-11,2024-08-05,Cancelled,EMP015,25299.17
PO0004249,PROD00525,MCH041,Plant A - Sao Paulo,Afternoon,560,4241,2024-08-11,2024-09-24,Completed,EMP002,27290.48
PO0004250,PROD00595,MCH050,Plant A - Sao Paulo,Night,3023,4692,2022-01-09,2024-10-13,In Progress,EMP046,6253.53
PO0004251,PROD00179,MCH005,Plant B - Curitiba,Morning,877,3529,2023-10-03,2024-05-07,Completed,EMP008,12721.51
PO0004252,PROD00977,MCH013,Plant C - Manaus,Morning,1744,256,2023-02-18,2024-11-12,Completed,EMP007,6916.67
PO0004253,PROD00798,MCH019,Plant B - Curitiba,Afternoon,3726,1750,2024-04-01,2024-10-10,Completed,EMP011,14810.37
PO0004254,PROD00618,MCH032,Plant C - Manaus,Night,2223,1791,2021-03-24,2024-03-06,Completed,EMP029,14610.81
PO0004255,PROD00959,MCH009,Plant B - Curitiba,Afternoon,4711,1864,2022-12-01,2024-02-05,Completed,EMP012,32419.63
PO0004256,PROD00121,MCH003,Plant A - Sao Paulo,Night,1672,4360,2023-10-03,2024-02-09,Completed,EMP033,1989.85
PO0004257,PROD00051,MCH010,Plant C - Manaus,Night,474,3201,2022-09-22,2024-03-01,Cancelled,EMP004,44993.76
PO0004258,PROD00658,MCH050,Plant C - Manaus,Night,511,2171,2023-06-14,2023-07-30,Completed,EMP007,41494.27
PO0004259,PROD00579,MCH019,Plant C - Manaus,Morning,512,286,2023-05-21,2023-10-18,Completed,EMP015,31908.22
PO0004260,PROD00208,MCH024,Plant A - Sao Paulo,Night,1599,1835,2024-08-02,2024-08-21,Completed,EMP008,41448.46
PO0004261,PROD00910,MCH023,Plant A - Sao Paulo,Night,4047,411,2023-04-02,2023-06-08,Completed,EMP029,42522.37
PO0004262,PROD00637,MCH026,Plant C - Manaus,Morning,1652,4567,2024-07-07,2024-08-15,Completed,EMP030,10661.03
PO0004263,PROD00582,MCH033,Plant B - Curitiba,Morning,4044,2573,2022-08-30,2023-09-29,Completed,EMP043,9609.04
PO0004264,PROD00166,MCH025,Plant A - Sao Paulo,Morning,1568,1449,2021-06-29,2021-06-30,Completed,EMP040,30273.05
PO0004265,PROD00956,MCH045,Plant C - Manaus,Afternoon,3955,988,2023-11-27,2024-12-05,Completed,EMP006,10473.92
PO0004266,PROD00479,MCH021,Plant B - Curitiba,Afternoon,4193,936,2022-07-09,2024-04-03,Completed,EMP038,26014.06
PO0004267,PROD00966,MCH014,Plant D - Recife,Afternoon,908,3630,2024-12-16,2024-12-25,Completed,EMP026,15901.96
PO0004268,PROD00322,MCH043,Plant D - Recife,Night,184,2351,2023-05-01,2023-08-09,Completed,EMP032,42758.21
PO0004269,PROD00592,MCH015,Plant C - Manaus,Afternoon,2033,2884,2021-09-30,2022-04-09,Completed,EMP013,12293.98
PO0004270,PROD00325,MCH007,Plant D - Recife,Night,1943,4836,2024-04-23,2024-07-04,Completed,EMP013,5161.85
PO0004271,PROD00168,MCH034,Plant C - Manaus,Morning,1646,3238,2022-03-15,2024-04-30,Completed,EMP004,15364.26
PO0004272,PROD01000,MCH039,Plant D - Recife,Afternoon,2415,903,2021-02-21,2024-10-29,Completed,EMP005,21774.68
PO0004273,PROD00375,MCH006,Plant C - Manaus,Night,1709,1450,2023-11-08,2024-03-25,Completed,EMP029,28207.99
PO0004274,PROD00869,MCH007,Plant D - Recife,Morning,4814,4008,2021-11-30,2024-09-11,Completed,EMP043,8484.2
PO0004275,PROD00623,MCH040,Plant A - Sao Paulo,Afternoon,1272,566,2021-10-27,2024-11-10,Completed,EMP006,3955.01
PO0004276,PROD00363,MCH006,Plant B - Curitiba,Afternoon,4833,4341,2021-07-15,2024-09-02,Completed,EMP027,11883.67
PO0004277,PROD00963,MCH042,Plant D - Recife,Night,434,537,2023-02-18,2024-02-09,Completed,EMP015,38121.04
PO0004278,PROD00135,MCH025,Plant D - Recife,Night,3792,654,2022-11-16,2023-11-23,Completed,EMP043,25202.48
PO0004279,PROD00579,MCH023,Plant A - Sao Paulo,Morning,2501,4985,2022-12-13,2023-03-20,Completed,EMP013,14491.96
PO0004280,PROD00983,MCH017,Plant A - Sao Paulo,Morning,2689,2649,2021-10-02,2022-07-04,Completed,EMP003,23490.07
PO0004281,PROD00091,MCH050,Plant D - Recife,Morning,1586,708,2024-05-05,2024-10-01,Completed,EMP034,37622.02
PO0004282,PROD00285,MCH005,Plant C - Manaus,Night,2447,4543,2023-03-15,2023-11-28,Completed,EMP034,26983.48
PO0004283,PROD00765,MCH044,Plant C - Manaus,Afternoon,3946,3720,2022-11-23,2023-08-10,Completed,EMP042,18536.55
PO0004284,PROD00683,MCH049,Plant B - Curitiba,Morning,4212,2627,2021-08-20,2022-04-02,Completed,EMP013,32136.64
PO0004285,PROD00991,MCH021,Plant B - Curitiba,Morning,1010,4745,2023-11-09,2024-05-10,Completed,EMP024,4895.11
PO0004286,PROD00212,MCH038,Plant C - Manaus,Night,3646,2340,2024-04-02,2024-06-14,Completed,EMP013,25689.07
PO0004287,PROD00320,MCH048,Plant A - Sao Paulo,Morning,1382,2386,2021-04-06,2022-07-30,Completed,EMP028,32391.07
PO0004288,PROD00369,MCH042,Plant D - Recife,Afternoon,3633,1895,2023-12-28,2024-06-25,Completed,EMP021,1672.96
PO0004289,PROD00941,MCH034,Plant A - Sao Paulo,Night,2147,3289,2021-10-23,2024-03-06,Completed,EMP028,26267.14
PO0004290,PROD00702,MCH050,Plant A - Sao Paulo,Morning,971,1479,2024-12-17,2024-12-31,Completed,EMP036,38246.7
PO0004291,PROD00886,MCH049,Plant B - Curitiba,Morning,670,1495,2021-10-03,2023-02-21,Completed,EMP045,14328.94
PO0004292,PROD00824,MCH024,Plant A - Sao Paulo,Night,940,2239,2024-05-31,2024-11-27,In Progress,EMP011,43324.17
PO0004293,PROD00113,MCH040,Plant A - Sao Paulo,Night,3059,4173,2021-10-23,2023-06-01,In Progress,EMP021,25463.87
PO0004294,PROD00126,MCH004,Plant A - Sao Paulo,Night,3995,563,2023-11-19,2024-07-06,Completed,EMP023,31108.34
PO0004295,PROD00457,MCH030,Plant A - Sao Paulo,Afternoon,2721,2412,2023-01-28,2023-09-14,Completed,EMP024,12708.24
PO0004296,PROD00462,MCH007,Plant A - Sao Paulo,Night,3170,4824,2024-06-04,2024-12-17,In Progress,EMP010,29822.33
PO0004297,PROD00870,MCH021,Plant B - Curitiba,Morning,4858,2944,2021-02-18,2021-05-29,Completed,EMP020,9194.93
PO0004298,PROD00514,MCH003,Plant C - Manaus,Morning,3916,525,2024-09-20,2024-12-01,Completed,EMP004,614.12
PO0004299,PROD00630,MCH042,Plant D - Recife,Afternoon,3488,278,2023-08-29,2024-03-08,In Progress,EMP046,21721.26
PO0004300,PROD00554,MCH019,Plant B - Curitiba,Morning,2199,3547,2022-02-13,2022-08-27,Completed,EMP028,33843.6
PO0004301,PROD00291,MCH047,Plant D - Recife,Night,3514,2383,2022-03-12,2023-08-08,Completed,EMP028,41071.24
PO0004302,PROD00905,MCH003,Plant A - Sao Paulo,Night,2605,1791,2024-03-24,2024-04-16,Completed,EMP038,19932.96
PO0004303,PROD00287,MCH028,Plant B - Curitiba,Morning,1699,1599,2024-12-05,2024-12-30,Completed,EMP019,19015.93
PO0004304,PROD00509,MCH003,Plant A - Sao Paulo,Morning,1965,4972,2023-09-09,2023-11-11,Completed,EMP044,4107.78
PO0004305,PROD00106,MCH030,Plant A - Sao Paulo,Morning,3679,3221,2022-11-01,2024-08-19,In Progress,EMP041,48809.25
PO0004306,PROD00139,MCH022,Plant B - Curitiba,Morning,546,535,2021-03-06,2023-09-21,Completed,EMP042,29593.81
PO0004307,PROD00664,MCH008,Plant B - Curitiba,Afternoon,3088,3633,2021-05-29,2024-06-15,Completed,EMP016,29282.43
PO0004308,PROD00236,MCH050,Plant C - Manaus,Morning,1121,4316,2022-10-16,2022-10-27,Completed,EMP015,13984.66
PO0004309,PROD00691,MCH027,Plant D - Recife,Night,3565,396,2024-12-04,2024-12-09,Completed,EMP018,43673.14
PO0004310,PROD00424,MCH037,Plant B - Curitiba,Night,870,4872,2022-02-14,2023-03-13,Completed,EMP037,12102.9
PO0004311,PROD00105,MCH021,Plant B - Curitiba,Afternoon,2629,1995,2021-07-01,2022-06-24,Completed,EMP005,20709.92
PO0004312,PROD00300,MCH032,Plant D - Recife,Night,453,1763,2023-09-14,2024-08-29,In Progress,EMP011,31370.48
PO0004313,PROD00275,MCH031,Plant B - Curitiba,Morning,2163,1116,2023-07-25,2024-04-27,Cancelled,EMP042,31114.12
PO0004314,PROD00056,MCH027,Plant D - Recife,Night,2941,2711,2023-02-02,2023-06-09,In Progress,EMP038,4330.85
PO0004315,PROD00109,MCH036,Plant A - Sao Paulo,Afternoon,4682,4646,2024-05-23,2024-10-18,In Progress,EMP006,12240.19
PO0004316,PROD00832,MCH004,Plant D - Recife,Night,786,2228,2022-06-15,2022-12-01,Completed,EMP048,17946.15
PO0004317,PROD00551,MCH041,Plant C - Manaus,Night,376,4310,2024-08-05,2024-09-08,Completed,EMP049,7551.78
PO0004318,PROD00169,MCH006,Plant B - Curitiba,Night,3634,2905,2021-12-24,2023-04-06,Completed,EMP027,28579.69
PO0004319,PROD00737,MCH047,Plant C - Manaus,Morning,4889,1655,2023-01-31,2023-11-19,In Progress,EMP011,24169.79
PO0004320,PROD00675,MCH008,Plant C - Manaus,Morning,159,1560,2021-03-13,2022-03-16,Completed,EMP028,39836.1
PO0004321,PROD00530,MCH013,Plant C - Manaus,Afternoon,2412,349,2024-01-31,2024-11-18,In Progress,EMP040,4293.26
PO0004322,PROD00386,MCH043,Plant C - Manaus,Morning,3666,3694,2022-01-31,2024-01-05,Completed,EMP002,13586.39
PO0004323,PROD00154,MCH005,Plant A - Sao Paulo,Night,2788,4676,2023-02-26,2023-08-04,In Progress,EMP034,5006.14
PO0004324,PROD00556,MCH040,Plant D - Recife,Night,370,149,2022-01-15,2023-09-03,Completed,EMP044,9141.36
PO0004325,PROD00956,MCH009,Plant C - Manaus,Morning,3729,3776,2023-05-11,2024-07-03,Completed,EMP006,48050.26
PO0004326,PROD00248,MCH031,Plant A - Sao Paulo,Morning,4891,1734,2024-08-14,2024-12-17,Completed,EMP025,4193.24
PO0004327,PROD00198,MCH020,Plant A - Sao Paulo,Morning,1763,1417,2021-05-18,2022-12-23,Completed,EMP028,13752.75
PO0004328,PROD00298,MCH043,Plant C - Manaus,Morning,2138,4984,2024-12-01,2024-12-13,In Progress,EMP031,31533.52
PO0004329,PROD00864,MCH045,Plant B - Curitiba,Morning,552,3691,2023-03-26,2023-04-12,Completed,EMP032,9228.04
PO0004330,PROD00715,MCH004,Plant C - Manaus,Night,3474,1555,2023-05-21,2023-10-05,Completed,EMP016,20853.53
PO0004331,PROD00492,MCH019,Plant C - Manaus,Afternoon,4806,1522,2022-10-17,2024-04-13,Completed,EMP024,31153.93
PO0004332,PROD00575,MCH017,Plant C - Manaus,Morning,2560,2833,2024-03-15,2024-03-30,Completed,EMP028,23915.21
PO0004333,PROD00797,MCH045,Plant B - Curitiba,Morning,4296,1555,2022-09-25,2024-05-25,Completed,EMP047,10593.03
PO0004334,PROD00410,MCH009,Plant A - Sao Paulo,Afternoon,528,501,2021-09-18,2023-08-17,In Progress,EMP014,41764.1
PO0004335,PROD00724,MCH022,Plant B - Curitiba,Morning,3782,4116,2023-11-04,2024-11-29,In Progress,EMP020,19310.34
PO0004336,PROD00642,MCH047,Plant D - Recife,Night,4696,4954,2023-02-02,2023-08-23,Completed,EMP013,16315.36
PO0004337,PROD00686,MCH032,Plant A - Sao Paulo,Afternoon,2409,2346,2021-05-12,2023-12-10,Completed,EMP036,34139.97
PO0004338,PROD00814,MCH012,Plant D - Recife,Night,373,1094,2023-09-24,2024-02-25,Completed,EMP022,36628.74
PO0004339,PROD00536,MCH032,Plant D - Recife,Afternoon,1244,3824,2021-07-06,2022-01-10,Completed,EMP046,29019.57
PO0004340,PROD00767,MCH021,Plant C - Manaus,Night,618,1065,2024-10-09,2024-11-07,Completed,EMP027,36831.44
PO0004341,PROD00049,MCH037,Plant A - Sao Paulo,Afternoon,3862,891,2023-06-11,2024-06-28,Completed,EMP038,10848.01
PO0004342,PROD00738,MCH032,Plant C - Manaus,Morning,4755,4386,2021-10-31,2021-12-15,Completed,EMP009,28529.19
PO0004343,PROD00556,MCH015,Plant D - Recife,Night,2393,969,2022-09-24,2024-02-25,Completed,EMP002,40952.89
PO0004344,PROD00823,MCH014,Plant A - Sao Paulo,Morning,1734,2813,2023-10-17,2024-11-12,Completed,EMP047,9263.67
PO0004345,PROD00295,MCH027,Plant B - Curitiba,Night,1272,2789,2024-11-27,2024-12-25,Completed,EMP011,28489.15
PO0004346,PROD00448,MCH050,Plant D - Recife,Morning,1771,2817,2021-02-28,2024-05-26,Completed,EMP043,32835.25
PO0004347,PROD00651,MCH001,Plant D - Recife,Night,156,4706,2024-01-06,2024-04-06,Completed,EMP035,45002.97
PO0004348,PROD00464,MCH001,Plant C - Manaus,Afternoon,174,1690,2023-06-03,2023-12-13,Completed,EMP026,24405.45
PO0004349,PROD00559,MCH008,Plant A - Sao Paulo,Night,3125,1991,2022-03-20,2024-03-16,Completed,EMP036,15772.68
PO0004350,PROD00643,MCH042,Plant B - Curitiba,Morning,2100,699,2022-09-13,2023-08-19,Completed,EMP037,22890.11
PO0004351,PROD00432,MCH032,Plant C - Manaus,Night,175,2712,2023-05-19,2024-06-04,Completed,EMP040,48518.21
PO0004352,PROD00543,MCH042,Plant A - Sao Paulo,Night,465,2091,2024-10-10,2024-11-19,Completed,EMP035,47460.98
PO0004353,PROD00159,MCH033,Plant A - Sao Paulo,Morning,3115,3346,2022-01-24,2022-07-31,Completed,EMP011,30404.7
PO0004354,PROD00828,MCH016,Plant A - Sao Paulo,Night,675,4314,2024-06-23,2024-10-23,Completed,EMP029,39843.56
PO0004355,PROD00262,MCH050,Plant C - Manaus,Night,633,3284,2024-03-31,2024-05-18,In Progress,EMP001,26701.52
PO0004356,PROD00425,MCH018,Plant C - Manaus,Afternoon,2338,3346,2021-04-30,2022-10-31,Completed,EMP021,12358.84
PO0004357,PROD00903,MCH027,Plant C - Manaus,Afternoon,2291,4945,2022-07-10,2024-01-11,Completed,EMP005,15977.59
PO0004358,PROD00447,MCH020,Plant C - Manaus,Night,2884,1905,2023-10-15,2024-02-17,Completed,EMP048,11933.8
PO0004359,PROD00891,MCH005,Plant D - Recife,Night,3309,477,2024-11-11,2024-11-17,Completed,EMP038,2673.82
PO0004360,PROD00893,MCH017,Plant D - Recife,Afternoon,3489,1456,2024-09-04,2024-12-07,Completed,EMP047,22120.24
PO0004361,PROD00533,MCH011,Plant A - Sao Paulo,Afternoon,3808,2720,2021-09-22,2021-09-24,Completed,EMP003,20140.5
PO0004362,PROD00141,MCH044,Plant C - Manaus,Night,2074,2848,2021-12-13,2023-01-17,Completed,EMP046,17465.86
PO0004363,PROD00247,MCH031,Plant D - Recife,Morning,2633,2998,2021-02-27,2021-11-26,Cancelled,EMP026,19110.19
PO0004364,PROD00827,MCH015,Plant C - Manaus,Morning,4195,2023,2024-03-19,2024-06-07,Completed,EMP030,47829.56
PO0004365,PROD00735,MCH040,Plant C - Manaus,Morning,1577,4080,2023-07-02,2024-11-07,Cancelled,EMP035,4242.17
PO0004366,PROD00773,MCH033,Plant C - Manaus,Afternoon,4897,2534,2021-05-09,2024-10-11,In Progress,EMP013,40629.55
PO0004367,PROD00374,MCH020,Plant B - Curitiba,Afternoon,243,218,2021-03-17,2024-05-31,Completed,EMP048,44165.82
PO0004368,PROD00676,MCH024,Plant A - Sao Paulo,Night,2666,1986,2021-10-01,2023-01-16,Completed,EMP040,29020.64
PO0004369,PROD00852,MCH015,Plant C - Manaus,Afternoon,3575,2213,2021-05-06,2021-10-13,Completed,EMP020,19644.22
PO0004370,PROD00686,MCH011,Plant D - Recife,Night,2632,3961,2021-09-22,2023-02-13,Completed,EMP046,41678.65
PO0004371,PROD00963,MCH038,Plant A - Sao Paulo,Afternoon,2787,3174,2021-12-07,2024-04-15,Completed,EMP039,49321.27
PO0004372,PROD00650,MCH047,Plant D - Recife,Afternoon,3652,966,2022-08-01,2023-06-19,Completed,EMP038,18122.65
PO0004373,PROD00388,MCH046,Plant D - Recife,Afternoon,4524,1941,2023-02-22,2024-06-27,Completed,EMP050,21184.72
PO0004374,PROD00831,MCH001,Plant C - Manaus,Morning,845,4048,2022-02-25,2024-08-13,Completed,EMP010,34911.17
