order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD0007858,1,credit_card,6,1954.36
ORD0007859,1,boleto,5,52.62
ORD0007860,1,debit_card,8,614.56
ORD0007861,1,boleto,8,714.13
ORD0007862,1,voucher,7,1901.2
ORD0007863,1,voucher,5,1658.59
ORD0007864,1,voucher,12,1361.03
ORD0007865,1,debit_card,1,1239.74
ORD0007866,1,boleto,6,518.88
ORD0007867,1,boleto,4,1169.85
ORD0007868,1,debit_card,6,90.16
ORD0007869,1,voucher,12,1515.94
ORD0007870,1,voucher,9,1830.53
ORD0007871,1,boleto,5,1005.64
ORD0007872,1,voucher,3,1615.15
ORD0007873,1,voucher,6,1926.96
ORD0007874,1,voucher,4,555.08
ORD0007875,1,boleto,6,1898.61
ORD0007876,1,voucher,6,681.3
ORD0007877,1,debit_card,1,395.14
ORD0007878,1,credit_card,2,1226.1
ORD0007879,1,debit_card,6,335.15
ORD0007880,1,boleto,2,625.18
ORD0007881,1,boleto,6,669.98
ORD0007882,1,credit_card,10,1705.97
ORD0007883,1,voucher,1,636.53
ORD0007884,1,voucher,5,1239.76
ORD0007885,1,voucher,6,733.26
ORD0007886,1,credit_card,11,1255.41
ORD0007887,1,boleto,10,274.95
ORD0007888,1,voucher,12,1571.34
ORD0007889,1,voucher,8,1040.75
ORD0007890,1,credit_card,4,1437.26
ORD0007891,1,voucher,9,45.57
ORD0007892,1,credit_card,9,1469.1
ORD0007893,1,debit_card,6,1937.83
ORD0007894,1,voucher,11,1522.11
ORD0007895,1,debit_card,10,597.93
ORD0007896,1,boleto,9,1260.8
ORD0007897,1,voucher,12,554.07
ORD0007898,1,voucher,9,1854.86
ORD0007899,1,debit_card,4,520.35
ORD0007900,1,boleto,7,710.21
ORD0007901,1,credit_card,12,597.74
ORD0007902,1,boleto,2,1564.3
ORD0007903,1,voucher,2,704.41
ORD0007904,1,debit_card,4,1976.22
ORD0007905,1,voucher,2,740.89
ORD0007906,1,boleto,2,218.32
ORD0007907,1,voucher,6,294.0
ORD0007908,1,credit_card,2,540.43
ORD0007909,1,voucher,3,1567.38
ORD0007910,1,debit_card,9,1696.54
ORD0007911,1,credit_card,5,636.62
ORD0007912,1,boleto,6,1429.6
ORD0007913,1,debit_card,10,1085.4
ORD0007914,1,debit_card,3,1311.06
ORD0007915,1,boleto,9,272.6
ORD0007916,1,voucher,10,1451.05
ORD0007917,1,credit_card,1,645.58
ORD0007918,1,credit_card,9,1246.41
ORD0007919,1,debit_card,9,1517.35
ORD0007920,1,debit_card,2,510.85
ORD0007921,1,voucher,1,1254.16
ORD0007922,1,debit_card,11,783.07
ORD0007923,1,debit_card,4,677.07
ORD0007924,1,boleto,11,1139.47
ORD0007925,1,voucher,5,671.12
ORD0007926,1,voucher,3,576.29
ORD0007927,1,boleto,4,696.0
ORD0007928,1,credit_card,1,1972.96
ORD0007929,1,credit_card,1,881.66
ORD0007930,1,debit_card,3,1590.07
ORD0007931,1,boleto,12,1752.62
ORD0007932,1,credit_card,9,821.55
ORD0007933,1,boleto,3,1922.31
ORD0007934,1,debit_card,8,852.58
ORD0007935,1,debit_card,7,451.47
ORD0007936,1,credit_card,2,1366.97
ORD0007937,1,debit_card,6,1244.69
ORD0007938,1,debit_card,6,1484.03
ORD0007939,1,voucher,9,1112.3
ORD0007940,1,debit_card,7,1225.62
ORD0007941,1,credit_card,1,623.57
ORD0007942,1,credit_card,7,1840.36
ORD0007943,1,voucher,4,634.05
ORD0007944,1,boleto,6,1590.71
ORD0007945,1,boleto,3,1958.77
ORD0007946,1,credit_card,4,1390.38
ORD0007947,1,debit_card,4,1098.1
ORD0007948,1,credit_card,10,1665.03
ORD0007949,1,boleto,5,1113.76
ORD0007950,1,voucher,5,1958.84
ORD0007951,1,debit_card,3,175.8
ORD0007952,1,credit_card,5,683.78
ORD0007953,1,credit_card,2,729.74
ORD0007954,1,boleto,9,97.52
ORD0007955,1,boleto,5,548.92
ORD0007956,1,credit_card,8,1955.42
ORD0007957,1,credit_card,11,1821.52
ORD0007958,1,voucher,4,49.93
ORD0007959,1,debit_card,5,1927.0
ORD0007960,1,voucher,3,250.86
ORD0007961,1,debit_card,3,1679.59
ORD0007962,1,boleto,8,1084.76
ORD0007963,1,debit_card,6,903.42
ORD0007964,1,boleto,5,89.57
ORD0007965,1,voucher,3,1129.35
ORD0007966,1,debit_card,10,312.04
ORD0007967,1,debit_card,7,1572.93
ORD0007968,1,debit_card,12,1732.92
ORD0007969,1,debit_card,8,942.0
ORD0007970,1,boleto,9,150.26
ORD0007971,1,boleto,10,769.27
ORD0007972,1,debit_card,11,984.73
ORD0007973,1,credit_card,7,123.31
ORD0007974,1,credit_card,3,113.39
ORD0007975,1,voucher,5,1874.38
ORD0007976,1,debit_card,9,1029.27
ORD0007977,1,credit_card,3,1564.35
ORD0007978,1,debit_card,9,325.69
ORD0007979,1,boleto,11,1246.3
ORD0007980,1,boleto,9,93.82
ORD0007981,1,boleto,7,1603.69
ORD0007982,1,voucher,3,949.12
ORD0007983,1,credit_card,4,589.05
ORD0007984,1,credit_card,10,1305.64
ORD0007985,1,credit_card,5,1257.92
ORD0007986,1,voucher,9,1756.0
ORD0007987,1,boleto,8,1749.96
ORD0007988,1,voucher,7,1504.19
ORD0007989,1,voucher,12,437.4
ORD0007990,1,boleto,12,1305.13
ORD0007991,1,voucher,9,1024.66
ORD0007992,1,credit_card,1,1679.15
ORD0007993,1,credit_card,2,1677.13
ORD0007994,1,credit_card,3,915.24
ORD0007995,1,credit_card,3,560.35
ORD0007996,1,voucher,10,1698.73
ORD0007997,1,voucher,12,168.0
ORD0007998,1,voucher,5,548.78
ORD0007999,1,voucher,2,1963.63
ORD0008000,1,voucher,6,531.27
ORD0008001,1,voucher,9,1290.85
ORD0008002,1,voucher,11,786.36
ORD0008003,1,credit_card,8,1716.16
ORD0008004,1,voucher,11,308.14
ORD0008005,1,boleto,10,1611.64
ORD0008006,1,credit_card,10,1803.2
ORD0008007,1,credit_card,12,857.47
ORD0008008,1,debit_card,8,751.7
ORD0008009,1,credit_card,10,673.54
ORD0008010,1,credit_card,4,1173.83
ORD0008011,1,boleto,12,1507.12
ORD0008012,1,voucher,12,1262.97
ORD0008013,1,boleto,4,1430.82
ORD0008014,1,credit_card,1,631.42
ORD0008015,1,boleto,8,1611.03
ORD0008016,1,boleto,6,37.27
ORD0008017,1,credit_card,3,1310.43
ORD0008018,1,voucher,8,1875.56
ORD0008019,1,boleto,5,1070.11
ORD0008020,1,debit_card,3,894.8
ORD0008021,1,credit_card,12,1202.46
ORD0008022,1,voucher,9,912.25
ORD0008023,1,credit_card,10,889.98
ORD0008024,1,boleto,3,1594.9
ORD0008025,1,voucher,6,1420.41
ORD0008026,1,voucher,5,800.38
ORD0008027,1,debit_card,10,1900.73
ORD0008028,1,voucher,12,526.19
ORD0008029,1,credit_card,12,329.19
ORD0008030,1,debit_card,4,575.43
ORD0008031,1,voucher,2,1941.08
ORD0008032,1,credit_card,11,1901.81
ORD0008033,1,voucher,5,1960.57
ORD0008034,1,credit_card,12,70.91
ORD0008035,1,debit_card,12,1430.95
ORD0008036,1,voucher,4,358.18
ORD0008037,1,voucher,1,1717.59
ORD0008038,1,boleto,5,273.22
ORD0008039,1,debit_card,5,295.69
ORD0008040,1,credit_card,3,1269.7
ORD0008041,1,boleto,8,1365.47
ORD0008042,1,debit_card,10,1021.06
ORD0008043,1,debit_card,7,962.37
ORD0008044,1,debit_card,8,1973.43
ORD0008045,1,voucher,8,1362.4
ORD0008046,1,credit_card,7,161.47
ORD0008047,1,debit_card,10,1778.7
ORD0008048,1,credit_card,12,1279.22
ORD0008049,1,voucher,11,1904.72
ORD0008050,1,voucher,12,82.48
ORD0008051,1,voucher,6,1438.5
ORD0008052,1,debit_card,4,24.87
ORD0008053,1,debit_card,3,383.96
ORD0008054,1,boleto,4,1257.91
ORD0008055,1,debit_card,3,936.89
ORD0008056,1,debit_card,9,1222.64
ORD0008057,1,boleto,11,643.75
ORD0008058,1,debit_card,12,742.59
ORD0008059,1,voucher,12,991.3
ORD0008060,1,voucher,8,936.3
ORD0008061,1,voucher,9,952.32
ORD0008062,1,voucher,1,780.5
ORD0008063,1,boleto,1,872.38
ORD0008064,1,credit_card,2,156.18
ORD0008065,1,boleto,10,1787.68
ORD0008066,1,credit_card,4,1233.14
ORD0008067,1,credit_card,10,1317.87
ORD0008068,1,credit_card,5,1311.45
ORD0008069,1,boleto,11,216.45
ORD0008070,1,boleto,5,1036.9
ORD0008071,1,voucher,5,355.43
ORD0008072,1,voucher,1,1027.81
ORD0008073,1,debit_card,8,1312.22
ORD0008074,1,voucher,7,822.38
ORD0008075,1,debit_card,11,47.7
ORD0008076,1,boleto,10,1507.87
ORD0008077,1,credit_card,5,1211.46
ORD0008078,1,voucher,2,1219.9
ORD0008079,1,debit_card,1,1352.99
ORD0008080,1,boleto,3,603.01
ORD0008081,1,voucher,11,1393.74
ORD0008082,1,voucher,2,189.12
ORD0008083,1,debit_card,4,232.45
ORD0008084,1,boleto,11,1248.0
ORD0008085,1,boleto,5,872.55
ORD0008086,1,debit_card,11,1479.0
ORD0008087,1,boleto,11,651.17
ORD0008088,1,debit_card,2,454.9
ORD0008089,1,voucher,4,1764.47
ORD0008090,1,boleto,1,820.88
ORD0008091,1,credit_card,8,1485.81
ORD0008092,1,voucher,8,1002.03
ORD0008093,1,debit_card,4,1468.67
ORD0008094,1,credit_card,6,345.63
ORD0008095,1,boleto,4,759.4
ORD0008096,1,boleto,6,810.62
ORD0008097,1,debit_card,2,425.83
ORD0008098,1,voucher,10,833.25
ORD0008099,1,voucher,6,336.46
ORD0008100,1,debit_card,12,1230.41
ORD0008101,1,voucher,10,1101.09
ORD0008102,1,debit_card,9,416.41
ORD0008103,1,voucher,5,1386.45
ORD0008104,1,debit_card,1,1437.08
ORD0008105,1,credit_card,10,1278.32
ORD0008106,1,boleto,10,1424.58
ORD0008107,1,debit_card,2,1146.04
ORD0008108,1,credit_card,4,1043.49
ORD0008109,1,voucher,6,749.48
ORD0008110,1,voucher,3,1628.94
ORD0008111,1,debit_card,11,1275.76
ORD0008112,1,boleto,12,1026.2
ORD0008113,1,debit_card,11,715.88
ORD0008114,1,credit_card,8,1778.56
ORD0008115,1,credit_card,11,1097.24
ORD0008116,1,debit_card,9,1187.65
ORD0008117,1,debit_card,12,1733.11
ORD0008118,1,credit_card,11,1866.7
ORD0008119,1,credit_card,7,813.65
ORD0008120,1,credit_card,9,1325.55
ORD0008121,1,debit_card,9,1361.14
ORD0008122,1,boleto,6,1830.34
ORD0008123,1,credit_card,11,260.6
ORD0008124,1,boleto,5,1823.49
ORD0008125,1,debit_card,7,1728.99
ORD0008126,1,credit_card,3,1901.65
ORD0008127,1,debit_card,2,522.9
ORD0008128,1,boleto,4,1289.19
ORD0008129,1,voucher,7,1040.83
ORD0008130,1,credit_card,2,1881.76
ORD0008131,1,debit_card,10,917.06
ORD0008132,1,boleto,11,211.13
ORD0008133,1,debit_card,10,1088.96
ORD0008134,1,credit_card,3,1562.88
ORD0008135,1,debit_card,9,159.65
ORD0008136,1,debit_card,1,1046.4
ORD0008137,1,debit_card,4,747.85
ORD0008138,1,debit_card,5,504.17
ORD0008139,1,credit_card,5,1117.26
ORD0008140,1,debit_card,1,1092.33
ORD0008141,1,debit_card,4,1857.85
ORD0008142,1,voucher,3,1364.37
ORD0008143,1,credit_card,8,1417.43
ORD0008144,1,boleto,4,1496.39
ORD0008145,1,credit_card,7,216.42
ORD0008146,1,credit_card,11,973.06
ORD0008147,1,debit_card,3,595.31
ORD0008148,1,credit_card,5,745.53
ORD0008149,1,credit_card,2,849.4
ORD0008150,1,debit_card,8,1653.75
ORD0008151,1,boleto,2,906.82
ORD0008152,1,debit_card,3,98.17
ORD0008153,1,debit_card,4,1571.3
ORD0008154,1,voucher,5,834.85
ORD0008155,1,boleto,7,1812.05
ORD0008156,1,boleto,5,392.22
ORD0008157,1,voucher,5,1670.67
ORD0008158,1,voucher,4,1690.85
ORD0008159,1,credit_card,8,1001.5
ORD0008160,1,credit_card,3,1966.16
ORD0008161,1,debit_card,8,1721.41
ORD0008162,1,credit_card,7,853.18
ORD0008163,1,voucher,3,963.2
ORD0008164,1,debit_card,1,389.23
ORD0008165,1,credit_card,2,1974.31
ORD0008166,1,credit_card,10,1415.62
ORD0008167,1,credit_card,11,410.55
ORD0008168,1,boleto,2,758.36
ORD0008169,1,credit_card,5,1268.23
ORD0008170,1,credit_card,9,556.56
ORD0008171,1,credit_card,6,289.49
ORD0008172,1,debit_card,9,513.46
ORD0008173,1,voucher,5,1721.69
ORD0008174,1,credit_card,5,1865.03
ORD0008175,1,credit_card,11,1274.94
ORD0008176,1,voucher,3,1397.23
ORD0008177,1,boleto,3,373.82
ORD0008178,1,debit_card,12,1564.18
ORD0008179,1,credit_card,9,1393.66
ORD0008180,1,voucher,11,1933.69
ORD0008181,1,voucher,12,1365.68
ORD0008182,1,voucher,7,1087.83
ORD0008183,1,boleto,4,711.12
ORD0008184,1,voucher,11,1720.16
ORD0008185,1,voucher,3,1234.59
ORD0008186,1,credit_card,2,244.16
ORD0008187,1,debit_card,9,1408.11
ORD0008188,1,credit_card,1,331.18
ORD0008189,1,voucher,3,1905.51
ORD0008190,1,voucher,1,1936.07
ORD0008191,1,credit_card,4,1809.47
ORD0008192,1,boleto,11,1004.46
ORD0008193,1,boleto,9,739.79
ORD0008194,1,debit_card,12,1547.52
ORD0008195,1,credit_card,1,1928.21
ORD0008196,1,boleto,1,1093.58
ORD0008197,1,voucher,9,257.31
ORD0008198,1,credit_card,10,896.64
ORD0008199,1,debit_card,10,1618.37
ORD0008200,1,credit_card,1,85.33
ORD0008201,1,boleto,9,1268.9
ORD0008202,1,credit_card,10,83.49
ORD0008203,1,credit_card,1,1460.98
ORD0008204,1,voucher,5,1097.83
ORD0008205,1,boleto,11,1515.91
ORD0008206,1,credit_card,3,614.98
ORD0008207,1,debit_card,11,292.45
ORD0008208,1,credit_card,12,24.72
ORD0008209,1,boleto,9,489.84
ORD0008210,1,voucher,11,927.75
ORD0008211,1,debit_card,9,1286.32
ORD0008212,1,boleto,1,1721.87
ORD0008213,1,debit_card,9,1324.82
ORD0008214,1,debit_card,3,517.45
ORD0008215,1,debit_card,12,1892.17
ORD0008216,1,voucher,10,1546.55
ORD0008217,1,debit_card,12,362.5
ORD0008218,1,voucher,1,760.72
ORD0008219,1,voucher,5,1607.42
ORD0008220,1,debit_card,1,580.25
ORD0008221,1,debit_card,9,672.85
ORD0008222,1,credit_card,8,1564.48
ORD0008223,1,debit_card,9,470.45
ORD0008224,1,debit_card,6,551.95
ORD0008225,1,boleto,12,1697.33
ORD0008226,1,boleto,12,1858.33
ORD0008227,1,credit_card,7,1405.36
ORD0008228,1,debit_card,1,1226.68
ORD0008229,1,boleto,11,401.61
ORD0008230,1,boleto,5,483.11
ORD0008231,1,credit_card,5,171.12
ORD0008232,1,debit_card,4,375.36
ORD0008233,1,voucher,12,1375.25
ORD0008234,1,boleto,9,1491.71
ORD0008235,1,credit_card,3,977.03
ORD0008236,1,credit_card,6,225.66
ORD0008237,1,boleto,7,820.19
ORD0008238,1,debit_card,10,1594.84
ORD0008239,1,boleto,11,1899.79
ORD0008240,1,debit_card,12,448.35
ORD0008241,1,credit_card,10,1485.03
ORD0008242,1,credit_card,7,817.84
ORD0008243,1,debit_card,6,984.57
ORD0008244,1,debit_card,8,1468.78
ORD0008245,1,boleto,11,996.6
ORD0008246,1,debit_card,11,1808.96
ORD0008247,1,boleto,12,1903.02
ORD0008248,1,debit_card,2,39.26
ORD0008249,1,boleto,4,85.56
ORD0008250,1,boleto,10,199.61
ORD0008251,1,voucher,6,1865.01
ORD0008252,1,debit_card,7,1976.85
ORD0008253,1,debit_card,5,1813.25
ORD0008254,1,voucher,10,1557.28
ORD0008255,1,voucher,12,609.15
ORD0008256,1,credit_card,6,724.47
ORD0008257,1,boleto,3,913.79
ORD0008258,1,debit_card,12,515.65
ORD0008259,1,debit_card,4,1981.69
ORD0008260,1,debit_card,1,688.68
ORD0008261,1,voucher,4,1207.58
ORD0008262,1,voucher,5,1287.45
ORD0008263,1,voucher,12,1244.96
ORD0008264,1,credit_card,8,351.37
ORD0008265,1,voucher,1,212.11
ORD0008266,1,voucher,10,322.74
ORD0008267,1,credit_card,7,944.19
ORD0008268,1,debit_card,1,1993.33
ORD0008269,1,boleto,11,363.28
ORD0008270,1,boleto,9,399.38
ORD0008271,1,debit_card,1,1931.0
ORD0008272,1,credit_card,11,39.81
ORD0008273,1,voucher,2,1251.34
ORD0008274,1,debit_card,4,446.02
ORD0008275,1,credit_card,2,1431.65
ORD0008276,1,credit_card,11,930.78
ORD0008277,1,voucher,4,1492.67
ORD0008278,1,voucher,12,1319.84
ORD0008279,1,voucher,11,206.98
ORD0008280,1,voucher,4,778.34
ORD0008281,1,credit_card,3,1529.31
ORD0008282,1,boleto,8,1269.85
ORD0008283,1,debit_card,7,103.19
ORD0008284,1,boleto,12,264.76
ORD0008285,1,debit_card,9,881.49
ORD0008286,1,voucher,6,1261.5
ORD0008287,1,voucher,12,1416.29
ORD0008288,1,debit_card,2,774.03
ORD0008289,1,boleto,11,1764.67
ORD0008290,1,voucher,8,1125.57
ORD0008291,1,credit_card,3,1763.49
ORD0008292,1,debit_card,11,326.95
ORD0008293,1,voucher,3,1510.75
ORD0008294,1,credit_card,7,86.45
ORD0008295,1,credit_card,9,217.82
ORD0008296,1,debit_card,6,936.74
ORD0008297,1,debit_card,10,1990.9
ORD0008298,1,boleto,7,209.78
ORD0008299,1,voucher,1,796.61
ORD0008300,1,credit_card,5,615.8
ORD0008301,1,voucher,7,1093.26
ORD0008302,1,boleto,10,865.86
ORD0008303,1,credit_card,7,490.76
ORD0008304,1,boleto,7,124.71
ORD0008305,1,credit_card,6,22.36
ORD0008306,1,boleto,11,1049.05
ORD0008307,1,voucher,2,1573.24
ORD0008308,1,boleto,12,145.9
ORD0008309,1,debit_card,5,1304.55
ORD0008310,1,credit_card,9,1342.81
ORD0008311,1,boleto,5,1649.28
ORD0008312,1,boleto,11,1011.78
ORD0008313,1,credit_card,6,1099.84
ORD0008314,1,boleto,7,1145.88
ORD0008315,1,voucher,2,1672.69
ORD0008316,1,credit_card,9,1444.62
ORD0008317,1,debit_card,4,308.36
ORD0008318,1,voucher,9,104.77
ORD0008319,1,debit_card,10,838.07
ORD0008320,1,debit_card,9,1202.51
ORD0008321,1,boleto,9,110.6
ORD0008322,1,debit_card,6,619.6
ORD0008323,1,debit_card,6,572.99
ORD0008324,1,voucher,7,1067.45
ORD0008325,1,voucher,3,1626.23
ORD0008326,1,debit_card,4,1055.6
ORD0008327,1,voucher,10,1762.87
ORD0008328,1,debit_card,12,316.92
ORD0008329,1,voucher,7,1812.96
ORD0008330,1,boleto,1,1411.77
ORD0008331,1,credit_card,2,78.05
ORD0008332,1,credit_card,2,1404.98
ORD0008333,1,credit_card,5,1935.37
ORD0008334,1,boleto,6,319.13
ORD0008335,1,debit_card,12,796.87
ORD0008336,1,boleto,9,76.51
ORD0008337,1,voucher,6,689.57
ORD0008338,1,credit_card,7,48.52
ORD0008339,1,boleto,12,1616.98
ORD0008340,1,boleto,1,948.8
ORD0008341,1,voucher,4,477.07
ORD0008342,1,credit_card,9,608.12
ORD0008343,1,voucher,9,267.84
ORD0008344,1,voucher,10,1594.03
ORD0008345,1,debit_card,4,1303.43
ORD0008346,1,debit_card,9,413.02
ORD0008347,1,boleto,10,1845.67
ORD0008348,1,debit_card,9,1581.9
ORD0008349,1,credit_card,3,1734.67
ORD0008350,1,voucher,9,887.29
ORD0008351,1,boleto,12,209.1
ORD0008352,1,credit_card,10,667.08
ORD0008353,1,credit_card,11,1947.06
ORD0008354,1,voucher,8,824.14
ORD0008355,1,credit_card,7,297.78
ORD0008356,1,boleto,3,1089.51
ORD0008357,1,boleto,3,450.88
ORD0008358,1,credit_card,2,975.61
ORD0008359,1,voucher,3,909.68
ORD0008360,1,voucher,10,375.87
ORD0008361,1,debit_card,11,73.04
ORD0008362,1,boleto,5,282.34
ORD0008363,1,credit_card,3,1321.53
ORD0008364,1,credit_card,10,233.42
ORD0008365,1,credit_card,12,1290.53
ORD0008366,1,boleto,12,525.56
ORD0008367,1,voucher,9,1372.34
ORD0008368,1,boleto,4,712.82
ORD0008369,1,credit_card,11,1801.98
ORD0008370,1,boleto,6,1589.94
ORD0008371,1,debit_card,2,758.56
ORD0008372,1,voucher,1,1817.49
ORD0008373,1,boleto,7,687.69
ORD0008374,1,debit_card,8,1814.96
ORD0008375,1,voucher,11,170.3
ORD0008376,1,debit_card,3,325.38
ORD0008377,1,boleto,10,1329.53
ORD0008378,1,debit_card,4,296.19
ORD0008379,1,credit_card,7,707.41
ORD0008380,1,debit_card,6,1989.5
ORD0008381,1,voucher,1,599.25
ORD0008382,1,boleto,4,1157.74
ORD0008383,1,boleto,5,1108.02
ORD0008384,1,debit_card,2,673.17
ORD0008385,1,credit_card,4,882.11
ORD0008386,1,voucher,4,1294.24
ORD0008387,1,credit_card,12,517.01
ORD0008388,1,voucher,1,240.27
ORD0008389,1,boleto,4,1341.54
ORD0008390,1,debit_card,8,282.72
ORD0008391,1,voucher,11,1452.06
ORD0008392,1,debit_card,12,1381.13
ORD0008393,1,credit_card,9,629.38
ORD0008394,1,voucher,3,600.09
ORD0008395,1,voucher,4,915.05
ORD0008396,1,boleto,5,299.8
ORD0008397,1,boleto,9,209.45
ORD0008398,1,credit_card,6,1490.81
ORD0008399,1,debit_card,2,356.84
ORD0008400,1,boleto,11,435.13
ORD0008401,1,credit_card,12,1736.67
ORD0008402,1,debit_card,8,1385.97
ORD0008403,1,debit_card,12,691.46
ORD0008404,1,boleto,7,584.29
ORD0008405,1,boleto,8,1009.99
ORD0008406,1,credit_card,9,1242.59
ORD0008407,1,voucher,12,1254.54
ORD0008408,1,debit_card,9,587.55
ORD0008409,1,debit_card,5,1576.56
ORD0008410,1,debit_card,5,1636.76
ORD0008411,1,boleto,4,1561.35
ORD0008412,1,debit_card,2,382.27
ORD0008413,1,debit_card,9,805.1
ORD0008414,1,credit_card,10,1384.58
ORD0008415,1,boleto,2,518.49
ORD0008416,1,boleto,8,1368.12
ORD0008417,1,debit_card,7,822.05
ORD0008418,1,credit_card,9,1868.79
ORD0008419,1,debit_card,7,1367.73
ORD0008420,1,voucher,4,1787.63
ORD0008421,1,credit_card,1,423.31
ORD0008422,1,debit_card,5,474.05
ORD0008423,1,credit_card,11,25.13
ORD0008424,1,debit_card,1,1361.3
ORD0008425,1,voucher,8,69.15
ORD0008426,1,debit_card,8,893.27
ORD0008427,1,boleto,5,1463.76
ORD0008428,1,debit_card,3,1194.19
ORD0008429,1,voucher,5,1598.75
ORD0008430,1,debit_card,5,171.14
ORD0008431,1,boleto,10,1355.48
ORD0008432,1,boleto,8,1695.44
ORD0008433,1,debit_card,12,776.9
ORD0008434,1,credit_card,2,156.12
ORD0008435,1,credit_card,10,1314.29
ORD0008436,1,voucher,2,1219.87
ORD0008437,1,debit_card,5,1204.71
ORD0008438,1,boleto,7,1730.78
ORD0008439,1,voucher,5,1484.91
ORD0008440,1,voucher,10,1168.18
ORD0008441,1,credit_card,9,1293.8
ORD0008442,1,boleto,12,1980.91
ORD0008443,1,boleto,12,1243.58
ORD0008444,1,voucher,4,197.08
ORD0008445,1,credit_card,5,1152.3
ORD0008446,1,voucher,5,310.47
ORD0008447,1,boleto,10,969.8
ORD0008448,1,boleto,4,948.71
ORD0008449,1,debit_card,5,1732.5
ORD0008450,1,boleto,4,972.59
ORD0008451,1,boleto,1,199.55
ORD0008452,1,credit_card,5,698.72
ORD0008453,1,voucher,8,1024.3
ORD0008454,1,boleto,3,795.74
ORD0008455,1,credit_card,1,1234.98
ORD0008456,1,credit_card,2,377.68
ORD0008457,1,boleto,11,1068.7
ORD0008458,1,voucher,4,940.14
ORD0008459,1,credit_card,10,1691.3
ORD0008460,1,debit_card,8,518.32
ORD0008461,1,debit_card,5,498.96
ORD0008462,1,credit_card,11,237.73
ORD0008463,1,voucher,1,1780.72
ORD0008464,1,debit_card,4,1386.57
ORD0008465,1,credit_card,4,1712.08
ORD0008466,1,debit_card,7,1956.39
ORD0008467,1,boleto,7,655.94
ORD0008468,1,voucher,4,340.46
ORD0008469,1,voucher,5,1499.45
ORD0008470,1,boleto,2,1041.4
ORD0008471,1,voucher,5,617.09
ORD0008472,1,voucher,7,1585.35
ORD0008473,1,credit_card,9,583.11
ORD0008474,1,boleto,6,488.05
ORD0008475,1,voucher,7,1174.1
ORD0008476,1,boleto,9,729.41
ORD0008477,1,voucher,5,1132.62
ORD0008478,1,voucher,11,1866.58
ORD0008479,1,voucher,1,1843.53
ORD0008480,1,credit_card,11,242.46
ORD0008481,1,debit_card,3,772.85
ORD0008482,1,voucher,6,1028.94
ORD0008483,1,voucher,11,1858.72
ORD0008484,1,debit_card,3,277.41
ORD0008485,1,credit_card,10,155.01
ORD0008486,1,credit_card,3,1263.98
ORD0008487,1,credit_card,5,923.94
ORD0008488,1,boleto,12,1346.45
ORD0008489,1,debit_card,2,1775.24
ORD0008490,1,voucher,5,931.4
ORD0008491,1,debit_card,10,1154.85
ORD0008492,1,boleto,6,1283.69
ORD0008493,1,credit_card,1,922.7
ORD0008494,1,voucher,3,663.88
ORD0008495,1,debit_card,10,404.03
ORD0008496,1,voucher,8,1787.43
ORD0008497,1,debit_card,6,1890.66
ORD0008498,1,credit_card,9,1903.97
ORD0008499,1,debit_card,6,442.42
ORD0008500,1,boleto,11,868.02
ORD0008501,1,boleto,2,582.43
ORD0008502,1,voucher,12,1475.31
ORD0008503,1,voucher,12,670.0
ORD0008504,1,voucher,5,1925.45
ORD0008505,1,debit_card,3,1142.48
ORD0008506,1,boleto,4,124.23
ORD0008507,1,voucher,8,1192.75
ORD0008508,1,voucher,6,705.72
ORD0008509,1,voucher,12,119.11
ORD0008510,1,debit_card,10,376.62
ORD0008511,1,debit_card,9,1790.51
ORD0008512,1,voucher,2,454.74
ORD0008513,1,voucher,11,830.15
ORD0008514,1,debit_card,12,634.69
ORD0008515,1,voucher,7,270.38
ORD0008516,1,credit_card,6,238.19
